subid,session,run,trial,trial_type,side,response,correct,strength,response_time,cumulative_response_time,fixation_onset,fixation_dur,stim_onset,stim_dur,blank_onset,blank_dur,mask_onset,mask_dur,response_onset,response_dur,go_side,Staircase_stimulus,Presentation Duration
p07,1,2,16,nogo,left,NA,1,strong,NA,NA,27.0,0.2,27.25,0.016666666666666666,27.266666666666666,0.03333333333333333,27.3,0.2,27.5,1.3,right,4,0.01779877052285883
p07,1,2,17,Rest,Rest,Rest,Rest,Rest,Rest,Rest,28.8,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,18,catch,NA,NA,0,catch,NA,NA,30.6,0.2,30.85,0.0,30.85,0.0,30.85,0.25,31.1,1.3,right,4,1.788821282389108e-05
p07,1,2,19,Rest,Rest,Rest,Rest,Rest,Rest,Rest,32.4,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p07,1,2,20,go,right,right,1,weak,0.409,35.982,36.0,0.2,36.25,0.06666666666666667,36.31666666666667,0.03333333333333333,36.35,0.15,36.5,1.3,right,4,0.07111150602031557
p07,1,2,21,Rest,Rest,Rest,Rest,Rest,Rest,Rest,37.8,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p07,1,2,22,nogo,left,right,0,strong,0.374,41.493,41.4,0.2,41.65,0.016666666666666666,41.666666666666664,0.03333333333333333,41.7,0.2,41.9,1.3,right,4,0.017834840196883306
p07,1,2,23,go,right,right,1,weak,0.374,43.253,43.2,0.2,43.45,0.06666666666666667,43.516666666666666,0.03333333333333333,43.55,0.15,43.7,1.3,right,4,0.07107338360219728
p07,1,2,24,go,right,right,1,strong,0.338,44.924,45.0,0.2,45.25,0.016666666666666666,45.266666666666666,0.03333333333333333,45.3,0.2,45.5,1.3,right,4,0.017802876012865454
p07,1,2,25,go,right,right,1,weak,0.321,46.666,46.8,0.2,47.05,0.06666666666666667,47.11666666666667,0.03333333333333333,47.15,0.15,47.3,1.3,right,4,0.07112558199150953
p07,1,2,26,Rest,Rest,Rest,Rest,Rest,Rest,Rest,48.6,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,27,go,right,right,1,strong,0.392,50.364,50.4,0.2,50.65,0.016666666666666666,50.666666666666664,0.03333333333333333,50.7,0.2,50.9,1.3,right,4,0.017626046643272275
p07,1,2,28,nogo,left,NA,1,strong,NA,NA,52.2,0.2,52.45,0.016666666666666666,52.46666666666667,0.03333333333333333,52.5,0.2,52.7,1.3,right,4,0.017736308407620527
p07,1,2,29,Rest,Rest,Rest,Rest,Rest,Rest,Rest,54.0,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p07,1,2,30,nogo,left,NA,1,strong,NA,NA,57.6,0.2,57.85,0.016666666666666666,57.86666666666667,0.03333333333333333,57.9,0.2,58.1,1.3,right,4,0.017788213544918108
p07,1,2,31,go,right,NA,0,strong,NA,NA,59.4,0.2,59.65,0.016666666666666666,59.666666666666664,0.03333333333333333,59.7,0.2,59.9,1.3,right,4,0.017671793544650427
p07,1,2,32,nogo,left,right,0,weak,0.374,61.067,61.2,0.2,61.45,0.06666666666666667,61.516666666666666,0.03333333333333333,61.55,0.15,61.7,1.3,right,4,0.0710930313107383
p07,1,2,33,nogo,left,right,0,strong,0.641,63.04,63.0,0.2,63.25,0.016666666666666666,63.266666666666666,0.03333333333333333,63.3,0.2,63.5,1.3,right,4,0.017860059640952386
p07,1,2,34,nogo,left,NA,1,weak,NA,NA,64.8,0.2,65.05,0.06666666666666667,65.11666666666666,0.03333333333333333,65.15,0.15,65.3,1.3,right,4,0.07130681010130502
p07,1,2,35,go,right,right,1,weak,0.356,66.275,66.6,0.2,66.85,0.06666666666666667,66.91666666666667,0.03333333333333333,66.95,0.15,67.1,1.3,right,4,0.07120299982307188
p07,1,2,36,go,right,right,1,weak,0.392,68.071,68.4,0.2,68.65,0.06666666666666667,68.71666666666667,0.03333333333333333,68.75,0.15,68.9,1.3,right,4,0.07111385201460507
p07,1,2,37,go,right,right,1,weak,0.374,69.813,70.2,0.2,70.45,0.06666666666666667,70.51666666666667,0.03333333333333333,70.55,0.15,70.7,1.3,right,4,0.07115197443454235
p07,1,2,38,go,right,right,1,weak,0.338,71.538,72.0,0.2,72.25,0.06666666666666667,72.31666666666666,0.03333333333333333,72.35,0.15,72.5,1.3,right,4,0.07116927614697488
p07,1,2,39,nogo,left,right,0,weak,0.409,73.369,73.8,0.2,74.05,0.06666666666666667,74.11666666666666,0.03333333333333333,74.15,0.15,74.3,1.3,right,4,0.07116429090638121
p07,1,2,40,catch,NA,right,1,catch,0.747,75.36,75.6,0.2,75.85,0.0,75.85,0.0,75.85,0.25,76.1,1.3,right,4,1.7008464055834338e-05
p07,1,2,41,go,right,right,1,strong,0.498,76.818,77.4,0.2,77.65,0.016666666666666666,77.66666666666667,0.03333333333333333,77.7,0.2,77.9,1.3,right,4,0.01777091183248558
p07,1,2,42,catch,NA,right,1,catch,0.694,78.667,79.2,0.2,79.45,0.0,79.45,0.0,79.45,0.25,79.7,1.3,right,4,1.8181459381594323e-05
p07,1,2,1,catch,NA,right,1,catch,0.712,85.671,84.2,0.2,84.45,0.0,84.45,0.0,84.45,0.25,84.7,1.3,right,4,2.1407204258139245e-05
p07,1,2,2,go,right,right,1,weak,0.356,87.076,86.0,0.2,86.25,0.06666666666666667,86.31666666666666,0.03333333333333333,86.35,0.15,86.5,1.3,right,4,0.0711510946857743
p07,1,2,3,nogo,left,NA,1,weak,NA,NA,87.8,0.2,88.05,0.06666666666666667,88.11666666666666,0.03333333333333333,88.15,0.15,88.3,1.3,right,4,0.07104757765773684
p07,1,2,4,go,right,right,1,strong,0.356,90.542,89.6,0.2,89.85,0.016666666666666666,89.86666666666666,0.03333333333333333,89.9,0.2,90.1,1.3,right,4,0.017860059640952386
p07,1,2,5,nogo,left,right,0,strong,0.374,92.267,91.4,0.2,91.65,0.016666666666666666,91.66666666666667,0.03333333333333333,91.7,0.2,91.9,1.3,right,4,0.01786797737440793
p07,1,2,6,nogo,left,right,0,strong,0.605,94.205,93.2,0.2,93.45,0.016666666666666666,93.46666666666667,0.03333333333333333,93.5,0.2,93.7,1.3,right,4,0.017776776818209328
p07,1,2,7,nogo,left,right,0,weak,0.605,95.965,95.0,0.2,95.25,0.06666666666666667,95.31666666666666,0.03333333333333333,95.35,0.15,95.5,1.3,right,4,0.0711355524690589
p07,1,2,8,catch,NA,right,1,catch,0.676,97.689,96.8,0.2,97.05,0.0,97.05,0.0,97.05,0.25,97.3,1.3,right,4,1.876795977295842e-05
p07,1,2,9,nogo,left,right,0,strong,0.587,99.307,98.6,0.2,98.85,0.016666666666666666,98.86666666666666,0.03333333333333333,98.9,0.2,99.1,1.3,right,4,0.017862698885437567
p07,1,2,10,go,right,right,1,weak,0.481,100.961,100.4,0.2,100.65,0.06666666666666667,100.71666666666667,0.03333333333333333,100.75,0.15,100.9,1.3,right,4,0.07111473176337313
p07,1,2,11,go,right,right,1,weak,0.427,102.667,102.2,0.2,102.45,0.06666666666666667,102.51666666666667,0.03333333333333333,102.55,0.15,102.7,1.3,right,4,0.07114728244414437
p07,1,2,12,catch,NA,right,1,catch,0.498,104.392,104.0,0.2,104.25,0.0,104.25,0.0,104.25,0.25,104.5,1.3,right,4,1.7008464055834338e-05
p07,1,2,13,nogo,left,right,0,strong,0.534,106.134,105.8,0.2,106.05,0.016666666666666666,106.06666666666666,0.03333333333333333,106.1,0.2,106.3,1.3,right,4,0.01770874296562397
p07,1,2,14,nogo,left,right,0,strong,0.445,107.752,107.6,0.2,107.85,0.016666666666666666,107.86666666666666,0.03333333333333333,107.9,0.2,108.1,1.3,right,4,0.01791137828149658
p07,1,2,15,Rest,Rest,Rest,Rest,Rest,Rest,Rest,109.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,16,go,right,right,1,strong,0.605,111.538,111.2,0.2,111.45,0.016666666666666666,111.46666666666667,0.03333333333333333,111.5,0.2,111.7,1.3,right,4,0.017670327299128985
p07,1,2,17,go,right,right,1,strong,0.392,113.032,113.0,0.2,113.25,0.016666666666666666,113.26666666666667,0.03333333333333333,113.3,0.2,113.5,1.3,right,4,0.017982931127335178
p07,1,2,18,Rest,Rest,Rest,Rest,Rest,Rest,Rest,114.8,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,19,go,right,right,1,strong,0.356,116.623,116.6,0.2,116.85,0.016666666666666666,116.86666666666666,0.03333333333333333,116.9,0.2,117.1,1.3,right,4,0.01765566483118164
p07,1,2,20,go,right,right,1,strong,0.338,118.312,118.4,0.2,118.65,0.016666666666666666,118.66666666666667,0.03333333333333333,118.7,0.2,118.9,1.3,right,4,0.017779416064513498
p07,1,2,21,nogo,left,right,0,strong,0.339,120.019,120.2,0.2,120.45,0.016666666666666666,120.46666666666667,0.03333333333333333,120.5,0.2,120.7,1.3,right,4,0.017786454049200984
p07,1,2,22,go,right,right,1,strong,0.356,121.743,122.0,0.2,122.25,0.016666666666666666,122.26666666666667,0.03333333333333333,122.3,0.2,122.5,1.3,right,4,0.017948034450455452
p07,1,2,23,nogo,left,right,0,strong,0.303,123.396,123.8,0.2,124.05,0.016666666666666666,124.06666666666666,0.03333333333333333,124.1,0.2,124.3,1.3,right,4,0.017791439287975663
p07,1,2,24,go,right,right,1,strong,0.392,125.192,125.6,0.2,125.85,0.016666666666666666,125.86666666666666,0.03333333333333333,125.9,0.2,126.1,1.3,right,4,0.01776944558514515
p07,1,2,25,Rest,Rest,Rest,Rest,Rest,Rest,Rest,127.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,26,nogo,left,right,0,weak,0.321,128.801,129.2,0.2,129.45,0.06666666666666667,129.51666666666668,0.03333333333333333,129.55,0.15,129.7,1.3,right,4,0.07108042158688477
p07,1,2,27,go,right,right,1,weak,0.267,130.507,131.0,0.2,131.25,0.06666666666666667,131.31666666666666,0.03333333333333333,131.35,0.15,131.5,1.3,right,4,0.07140827438342967
p07,1,2,28,nogo,left,right,0,weak,0.267,132.267,132.8,0.2,133.05,0.06666666666666667,133.11666666666667,0.03333333333333333,133.15,0.15,133.3,1.3,right,4,0.07111502501356881
p07,1,2,29,nogo,left,NA,1,weak,NA,NA,134.6,0.2,134.85,0.06666666666666667,134.91666666666666,0.03333333333333333,134.95,0.15,135.1,1.3,right,4,0.07107924858974002
p07,1,2,30,go,right,right,1,weak,0.338,135.859,136.4,0.2,136.65,0.06666666666666667,136.71666666666667,0.03333333333333333,136.75,0.15,136.9,1.3,right,4,0.07118599136083503
p07,1,2,31,go,right,right,1,weak,0.303,137.583,138.2,0.2,138.45,0.06666666666666667,138.51666666666668,0.03333333333333333,138.55,0.15,138.7,1.3,right,4,0.07117836687575618
p07,1,2,32,go,right,right,1,strong,0.392,139.379,140.0,0.2,140.25,0.016666666666666666,140.26666666666668,0.03333333333333333,140.3,0.2,140.5,1.3,right,4,0.01786563137829944
p07,1,2,33,nogo,left,right,0,weak,0.694,141.441,141.8,0.2,142.05,0.06666666666666667,142.11666666666667,0.03333333333333333,142.15,0.15,142.3,1.3,right,4,0.0711645841565769
p07,1,2,34,Rest,Rest,Rest,Rest,Rest,Rest,Rest,143.6,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,35,go,right,right,1,weak,0.338,144.765,145.4,0.2,145.65,0.06666666666666667,145.71666666666667,0.03333333333333333,145.75,0.15,145.9,1.3,right,4,0.07109127181502117
p07,1,2,36,go,right,right,1,weak,0.302,146.489,147.2,0.2,147.45,0.06666666666666667,147.51666666666668,0.03333333333333333,147.55,0.15,147.7,1.3,right,4,0.07130974259416689
p07,1,2,37,nogo,left,right,0,weak,0.267,148.214,149.0,0.2,149.25,0.06666666666666667,149.31666666666666,0.03333333333333333,149.35,0.15,149.5,1.3,right,4,0.07105901438262663
p07,1,2,38,Rest,Rest,Rest,Rest,Rest,Rest,Rest,150.8,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,39,nogo,left,NA,1,weak,NA,NA,152.6,0.2,152.85,0.06666666666666667,152.91666666666666,0.03333333333333333,152.95,0.15,153.1,1.3,right,4,0.07117807362737949
p07,1,2,40,catch,NA,right,1,catch,0.409,153.69,154.4,0.2,154.65,0.0,154.65,0.0,154.65,0.25,154.9,1.3,right,4,1.8181461200583726e-05
p07,1,2,41,Rest,Rest,Rest,Rest,Rest,Rest,Rest,156.2,5.4,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,5.4
p07,1,2,42,nogo,left,NA,1,strong,NA,NA,161.6,0.2,161.85,0.016666666666666666,161.86666666666667,0.03333333333333333,161.9,0.2,162.1,1.3,right,4,0.01784657017014979
p07,1,2,43,Rest,Rest,Rest,Rest,Rest,Rest,Rest,163.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,1,go,right,right,1,weak,0.374,169.068,167.4,0.2,167.65,0.06666666666666667,167.71666666666667,0.03333333333333333,167.75,0.15,167.9,1.3,right,4,0.07121531629854871
p07,1,2,2,catch,NA,NA,0,catch,NA,NA,169.2,0.2,169.45,0.0,169.45,0.0,169.45,0.25,169.7,1.3,right,4,2.375319854763802e-05
p07,1,2,3,go,right,right,1,strong,0.374,172.428,171.0,0.2,171.25,0.016666666666666666,171.26666666666668,0.03333333333333333,171.3,0.2,171.5,1.3,right,4,0.017870030118501745
p07,1,2,4,go,right,right,1,strong,0.427,174.188,172.8,0.2,173.05,0.016666666666666666,173.06666666666666,0.03333333333333333,173.1,0.2,173.3,1.3,right,4,0.0177861607990053
p07,1,2,5,nogo,left,NA,1,weak,NA,NA,174.6,0.2,174.85,0.06666666666666667,174.91666666666666,0.03333333333333333,174.95,0.15,175.1,1.3,right,4,0.07126135644830356
p07,1,2,6,go,right,right,1,weak,0.356,177.637,176.4,0.2,176.65,0.06666666666666667,176.71666666666667,0.03333333333333333,176.75,0.15,176.9,1.3,right,4,0.0711598921661789
p07,1,2,7,Rest,Rest,Rest,Rest,Rest,Rest,Rest,178.2,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,8,nogo,left,right,0,strong,0.516,181.424,180.0,0.2,180.25,0.016666666666666666,180.26666666666668,0.03333333333333333,180.3,0.2,180.5,1.3,right,4,0.017963576668989845
p07,1,2,9,Rest,Rest,Rest,Rest,Rest,Rest,Rest,181.8,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,10,nogo,left,NA,1,weak,NA,NA,183.6,0.2,183.85,0.06666666666666667,183.91666666666666,0.03333333333333333,183.95,0.15,184.1,1.3,right,4,0.07113027398008853
p07,1,2,11,Rest,Rest,Rest,Rest,Rest,Rest,Rest,185.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,12,go,right,right,1,weak,0.338,188.606,187.2,0.2,187.45,0.06666666666666667,187.51666666666668,0.03333333333333333,187.55,0.15,187.7,1.3,right,4,0.07102763670081913
p07,1,2,13,go,right,right,1,strong,0.534,190.508,189.0,0.2,189.25,0.016666666666666666,189.26666666666668,0.03333333333333333,189.3,0.2,189.5,1.3,right,4,0.01783659969260043
p07,1,2,14,go,right,right,1,weak,0.427,192.162,190.8,0.2,191.05,0.06666666666666667,191.11666666666667,0.03333333333333333,191.15,0.15,191.3,1.3,right,4,0.07106986461076303
p07,1,2,15,go,right,right,1,weak,0.392,193.886,192.6,0.2,192.85,0.06666666666666667,192.91666666666666,0.03333333333333333,192.95,0.15,193.1,1.3,right,4,0.07123320450955362
p07,1,2,16,go,right,right,1,weak,0.392,195.646,194.4,0.2,194.65,0.06666666666666667,194.71666666666667,0.03333333333333333,194.75,0.15,194.9,1.3,right,4,0.07115901241741085
p07,1,2,17,nogo,left,NA,1,strong,NA,NA,196.2,0.2,196.45,0.016666666666666666,196.46666666666667,0.03333333333333333,196.5,0.2,196.7,1.3,right,4,0.017723405435390305
p07,1,2,18,nogo,left,right,0,weak,0.729,199.451,198.0,0.2,198.25,0.06666666666666667,198.31666666666666,0.03333333333333333,198.35,0.15,198.5,1.3,right,4,0.07123643025261117
p07,1,2,19,go,right,right,1,strong,0.445,200.873,199.8,0.2,200.05,0.016666666666666666,200.06666666666666,0.03333333333333333,200.1,0.2,200.3,1.3,right,4,0.01774158689659089
p07,1,2,20,nogo,left,NA,1,strong,NA,NA,201.6,0.2,201.85,0.016666666666666666,201.86666666666667,0.03333333333333333,201.9,0.2,202.1,1.3,right,4,0.017735721909048152
p07,1,2,21,nogo,left,NA,1,weak,NA,NA,203.4,0.2,203.65,0.06666666666666667,203.71666666666667,0.03333333333333333,203.75,0.15,203.9,1.3,right,4,0.07113496596866753
p07,1,2,22,nogo,left,NA,1,strong,NA,NA,205.2,0.2,205.45,0.016666666666666666,205.46666666666667,0.03333333333333333,205.5,0.2,205.7,1.3,right,4,0.01776446034637047
p07,1,2,23,Rest,Rest,Rest,Rest,Rest,Rest,Rest,207.0,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,24,nogo,left,NA,1,weak,NA,NA,208.8,0.2,209.05,0.06666666666666667,209.11666666666667,0.03333333333333333,209.15,0.15,209.3,1.3,right,4,0.07107836884097196
p07,1,2,25,Rest,Rest,Rest,Rest,Rest,Rest,Rest,210.6,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,26,nogo,left,NA,1,weak,NA,NA,212.4,0.2,212.65,0.06666666666666667,212.71666666666667,0.03333333333333333,212.75,0.15,212.9,1.3,right,4,0.07115256093311473
p07,1,2,27,go,right,right,1,weak,0.285,215.006,214.2,0.2,214.45,0.06666666666666667,214.51666666666668,0.03333333333333333,214.55,0.15,214.7,1.3,right,4,0.0711041747854324
p07,1,2,28,nogo,left,NA,1,weak,NA,NA,216.0,0.2,216.25,0.06666666666666667,216.31666666666666,0.03333333333333333,216.35,0.15,216.5,1.3,right,4,0.07102939619835524
p07,1,2,29,go,right,right,1,strong,0.356,218.544,217.8,0.2,218.05,0.016666666666666666,218.06666666666666,0.03333333333333333,218.1,0.2,218.3,1.3,right,4,0.017824576467319275
p07,1,2,30,catch,NA,right,1,catch,0.64,220.482,219.6,0.2,219.85,0.0,219.85,0.0,219.85,0.25,220.1,1.3,right,4,1.7594962628209032e-05
p07,1,2,31,catch,NA,right,1,catch,0.694,222.189,221.4,0.2,221.65,0.0,221.65,0.0,221.65,0.25,221.9,1.3,right,4,1.7301712432526983e-05
p07,1,2,32,go,right,right,1,weak,0.392,223.646,223.2,0.2,223.45,0.06666666666666667,223.51666666666668,0.03333333333333333,223.55,0.15,223.7,1.3,right,4,0.0711645841565769
p07,1,2,33,Rest,Rest,Rest,Rest,Rest,Rest,Rest,225.0,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,34,nogo,left,NA,1,strong,NA,NA,226.8,0.2,227.05,0.016666666666666666,227.06666666666666,0.03333333333333333,227.1,0.2,227.3,1.3,right,4,0.017700825232168427
p07,1,2,35,go,right,right,1,strong,0.391,228.98,228.6,0.2,228.85,0.016666666666666666,228.86666666666667,0.03333333333333333,228.9,0.2,229.1,1.3,right,4,0.017883519589304342
p07,1,2,36,Rest,Rest,Rest,Rest,Rest,Rest,Rest,230.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,37,nogo,left,NA,1,weak,NA,NA,232.2,0.2,232.45,0.06666666666666667,232.51666666666668,0.03333333333333333,232.55,0.15,232.7,1.3,right,4,0.0709100437034067
p07,1,2,38,go,right,right,1,strong,0.374,234.349,234.0,0.2,234.25,0.016666666666666666,234.26666666666668,0.03333333333333333,234.3,0.2,234.5,1.3,right,4,0.017785574300432927
p07,1,2,39,nogo,left,right,0,strong,0.427,236.109,235.8,0.2,236.05,0.016666666666666666,236.06666666666666,0.03333333333333333,236.1,0.2,236.3,1.3,right,4,0.01777824306736875
p07,1,2,40,Rest,Rest,Rest,Rest,Rest,Rest,Rest,237.6,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,41,go,right,right,1,strong,0.338,239.647,239.4,0.2,239.65,0.016666666666666666,239.66666666666666,0.03333333333333333,239.7,0.2,239.9,1.3,right,4,0.017765046846761834
p07,1,2,42,Rest,Rest,Rest,Rest,Rest,Rest,Rest,241.2,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,43,nogo,left,right,0,strong,0.552,243.487,243.0,0.2,243.25,0.016666666666666666,243.26666666666668,0.03333333333333333,243.3,0.2,243.5,1.3,right,4,0.017808447750212508
p07,1,2,44,catch,NA,right,1,catch,0.409,244.998,244.8,0.2,245.05,0.0,245.05,0.0,245.05,0.25,245.3,1.3,right,4,2.60991946561262e-05
p07,1,2,45,nogo,left,right,0,strong,0.552,246.847,246.6,0.2,246.85,0.016666666666666666,246.86666666666667,0.03333333333333333,246.9,0.2,247.1,1.3,right,4,0.017904047046613414
p07,1,2,1,go,right,right,1,weak,0.534,254.989,252.6,0.2,252.85,0.06666666666666667,252.91666666666666,0.03333333333333333,252.95,0.15,253.1,1.3,right,4,0.07117220863983675
p07,1,2,2,Rest,Rest,Rest,Rest,Rest,Rest,Rest,254.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,3,nogo,left,NA,1,strong,NA,NA,256.2,0.2,256.45,0.016666666666666666,256.46666666666664,0.03333333333333333,256.5,0.2,256.7,1.3,right,4,0.017747158633937943
p07,1,2,4,nogo,left,NA,1,strong,NA,NA,258.0,0.2,258.25,0.016666666666666666,258.26666666666665,0.03333333333333333,258.3,0.2,258.5,1.3,right,4,0.017895249566208804
p07,1,2,5,go,right,right,1,strong,0.374,261.869,259.8,0.2,260.05,0.016666666666666666,260.06666666666666,0.03333333333333333,260.1,0.2,260.3,1.3,right,4,0.017728683924360666
p07,1,2,6,nogo,left,NA,1,weak,NA,NA,261.6,0.2,261.85,0.06666666666666667,261.9166666666667,0.03333333333333333,261.95,0.15,262.1,1.3,right,4,0.07118951035226928
p07,1,2,7,nogo,left,NA,1,weak,NA,NA,263.4,0.2,263.65,0.06666666666666667,263.71666666666664,0.03333333333333333,263.75,0.15,263.9,1.3,right,4,0.07105930763282231
p07,1,2,8,nogo,left,NA,1,strong,NA,NA,265.2,0.2,265.45,0.016666666666666666,265.46666666666664,0.03333333333333333,265.5,0.2,265.7,1.3,right,4,0.01772281893499894
p07,1,2,9,Rest,Rest,Rest,Rest,Rest,Rest,Rest,267.0,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p07,1,2,10,go,right,right,1,weak,0.427,272.749,270.6,0.2,270.85,0.06666666666666667,270.9166666666667,0.03333333333333333,270.95,0.15,271.1,1.3,right,4,0.07129185438316199
p07,1,2,11,Rest,Rest,Rest,Rest,Rest,Rest,Rest,272.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,2,12,go,right,right,1,strong,0.463,276.412,274.2,0.2,274.45,0.016666666666666666,274.46666666666664,0.03333333333333333,274.5,0.2,274.7,1.3,right,4,0.017845983671577414
p07,1,2,13,go,right,right,1,weak,0.374,278.083,276.0,0.2,276.25,0.06666666666666667,276.31666666666666,0.03333333333333333,276.35,0.15,276.5,1.3,right,4,0.07105784138548188
p07,1,2,14,nogo,left,right,0,strong,0.427,279.843,277.8,0.2,278.05,0.016666666666666666,278.06666666666666,0.03333333333333333,278.1,0.2,278.3,1.3,right,4,0.017767392839232343
p07,1,2,15,go,right,right,1,strong,0.409,281.532,279.6,0.2,279.85,0.016666666666666666,279.8666666666667,0.03333333333333333,279.9,0.2,280.1,1.3,right,4,0.017925454250871553
p07,1,2,16,go,right,right,1,strong,0.445,283.274,281.4,0.2,281.65,0.016666666666666666,281.6666666666667,0.03333333333333333,281.7,0.2,281.9,1.3,right,4,0.017852435157692526
