subid,session,run,trial,trial_type,side,response,correct,strength,response_time,cumulative_response_time,fixation_onset,fixation_dur,stim_onset,stim_dur,blank_onset,blank_dur,mask_onset,mask_dur,response_onset,response_dur,go_side,Staircase_stimulus,Presentation Duration
p06,1,1,12,nogo,left,right,0,strong,0.516,24.788,23.4,0.2,23.65,0.016666666666666666,23.666666666666668,0.03333333333333333,23.7,0.2,23.9,1.3,right,12,0.017741293646395206
p06,1,1,13,go,right,right,1,weak,0.214,26.388,25.2,0.2,25.45,0.2,25.65,0.03333333333333333,25.683333333333334,0.016666666666666666,25.7,1.3,right,12,0.2134090033996472
p06,1,1,14,go,right,right,1,weak,0.267,28.344,27.0,0.2,27.25,0.2,27.45,0.03333333333333333,27.483333333333334,0.016666666666666666,27.5,1.3,right,12,0.21319111911907385
p06,1,1,15,go,right,right,1,strong,0.605,30.388,28.8,0.2,29.05,0.016666666666666666,29.066666666666666,0.03333333333333333,29.1,0.2,29.3,1.3,right,12,0.017727217675201246
p06,1,1,16,nogo,left,right,0,strong,0.356,31.846,30.6,0.2,30.85,0.016666666666666666,30.866666666666667,0.03333333333333333,30.9,0.2,31.1,1.3,right,12,0.017733375912939664
p06,1,1,17,go,right,right,1,strong,0.427,33.624,32.4,0.2,32.65,0.016666666666666666,32.666666666666664,0.03333333333333333,32.7,0.2,32.9,1.3,right,12,0.017750091128618806
p06,1,1,18,Rest,Rest,Rest,Rest,Rest,Rest,Rest,34.2,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p06,1,1,19,go,right,right,1,weak,0.249,37.268,36.0,0.2,36.25,0.2,36.45,0.03333333333333333,36.483333333333334,0.016666666666666666,36.5,1.3,right,12,0.21361017246817937
p06,1,1,20,nogo,left,right,0,weak,0.107,39.029,37.8,0.2,38.05,0.2,38.25,0.03333333333333333,38.28333333333333,0.016666666666666666,38.3,1.3,right,12,0.2132257225439389
p06,1,1,21,go,right,right,1,weak,0.178,41.002,39.6,0.2,39.85,0.2,40.05,0.03333333333333333,40.083333333333336,0.016666666666666666,40.1,1.3,right,12,0.21320666133578925
p06,1,1,22,nogo,left,right,0,strong,0.392,42.922,41.4,0.2,41.65,0.016666666666666666,41.666666666666664,0.03333333333333333,41.7,0.2,41.9,1.3,right,12,0.017722232436426566
p06,1,1,23,nogo,left,right,0,strong,0.534,44.771,43.2,0.2,43.45,0.016666666666666666,43.46666666666667,0.03333333333333333,43.5,0.2,43.7,1.3,right,12,0.01775566286596586
p06,1,1,24,go,right,right,1,weak,0.232,46.371,45.0,0.2,45.25,0.2,45.45,0.03333333333333333,45.483333333333334,0.016666666666666666,45.5,1.3,right,12,0.21325064874145028
p06,1,1,25,go,right,right,1,strong,0.409,48.255,46.8,0.2,47.05,0.016666666666666666,47.06666666666667,0.03333333333333333,47.1,0.2,47.3,1.3,right,12,0.01770874296562397
p06,1,1,26,nogo,left,NA,1,weak,NA,NA,48.6,0.2,48.85,0.2,49.05,0.03333333333333333,49.083333333333336,0.016666666666666666,49.1,1.3,right,12,0.21336325650008803
p06,1,1,27,go,right,right,1,strong,0.338,51.793,50.4,0.2,50.65,0.016666666666666666,50.666666666666664,0.03333333333333333,50.7,0.2,50.9,1.3,right,12,0.017667394804448122
p06,1,1,28,go,right,right,1,strong,0.391,53.553,52.2,0.2,52.45,0.016666666666666666,52.46666666666667,0.03333333333333333,52.5,0.2,52.7,1.3,right,12,0.01785947314238001
p06,1,1,29,nogo,left,NA,1,weak,NA,NA,54.0,0.2,54.25,0.2,54.45,0.03333333333333333,54.483333333333334,0.016666666666666666,54.5,1.3,right,12,0.2134043114110682
p06,1,1,30,catch,NA,right,1,catch,0.302,57.02,55.8,0.2,56.05,0.0,56.05,0.0,56.05,0.25,56.3,1.3,right,12,1.7594962628209032e-05
p06,1,1,31,go,right,right,1,weak,0.196,58.815,57.6,0.2,57.85,0.2,58.05,0.03333333333333333,58.083333333333336,0.016666666666666666,58.1,1.3,right,12,0.2133330518136063
p06,1,1,32,go,right,right,1,weak,0.143,60.664,59.4,0.2,59.65,0.2,59.85,0.03333333333333333,59.88333333333333,0.016666666666666666,59.9,1.3,right,12,0.21318613388029917
p06,1,1,33,Rest,Rest,Rest,Rest,Rest,Rest,Rest,61.2,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p06,1,1,34,catch,NA,right,1,catch,0.445,66.46,64.8,0.2,65.05,0.0,65.05,0.0,65.05,0.25,65.3,1.3,right,12,1.7008462236844935e-05
p06,1,1,35,nogo,left,right,0,strong,0.356,68.078,66.6,0.2,66.85,0.016666666666666666,66.86666666666666,0.03333333333333333,66.9,0.2,67.1,1.3,right,12,0.017806981504691066
p06,1,1,36,Rest,Rest,Rest,Rest,Rest,Rest,Rest,68.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p06,1,1,37,catch,NA,right,1,catch,0.356,71.651,70.2,0.2,70.45,0.0,70.45,0.0,70.45,0.25,70.7,1.3,right,12,1.7008464055834338e-05
p06,1,1,38,Rest,Rest,Rest,Rest,Rest,Rest,Rest,72.0,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p06,1,1,39,go,right,right,1,strong,0.321,75.242,73.8,0.2,74.05,0.016666666666666666,74.06666666666666,0.03333333333333333,74.1,0.2,74.3,1.3,right,12,0.017774137575543136
p06,1,1,40,go,right,right,1,strong,0.32,76.949,75.6,0.2,75.85,0.016666666666666666,75.86666666666666,0.03333333333333333,75.9,0.2,76.1,1.3,right,12,0.017811673495089053
p06,1,1,41,nogo,left,right,0,strong,0.338,78.674,77.4,0.2,77.65,0.016666666666666666,77.66666666666667,0.03333333333333333,77.7,0.2,77.9,1.3,right,12,0.017658890572420205
p06,1,1,42,Rest,Rest,Rest,Rest,Rest,Rest,Rest,79.2,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p06,1,1,1,nogo,left,right,0,strong,0.392,88.753,85.2,0.2,85.45,0.016666666666666666,85.46666666666667,0.03333333333333333,85.5,0.2,85.7,1.3,right,12,0.017868857123175985
p06,1,1,2,go,right,right,1,weak,0.249,90.513,87.0,0.2,87.25,0.2,87.45,0.03333333333333333,87.48333333333333,0.016666666666666666,87.5,1.3,right,12,0.21326032597062294
p06,1,1,3,go,right,right,1,weak,0.125,92.291,88.8,0.2,89.05,0.2,89.25,0.03333333333333333,89.28333333333333,0.016666666666666666,89.3,1.3,right,12,0.2132614989677677
p06,1,1,4,nogo,left,right,0,weak,0.143,94.211,90.6,0.2,90.85,0.2,91.05,0.03333333333333333,91.08333333333333,0.016666666666666666,91.1,1.3,right,12,0.21336061725560285
p06,1,1,5,nogo,left,right,0,weak,0.089,96.06,92.4,0.2,92.65,0.2,92.85,0.03333333333333333,92.88333333333334,0.016666666666666666,92.9,1.3,right,12,0.2133752797235502
p06,1,1,6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,94.2,5.4,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,5.4
p06,1,1,7,nogo,left,NA,1,strong,NA,NA,99.6,0.2,99.85,0.016666666666666666,99.86666666666666,0.03333333333333333,99.9,0.2,100.1,1.3,right,12,0.01766974079873762
p06,1,1,8,go,right,right,1,strong,0.427,105.572,101.4,0.2,101.65,0.016666666666666666,101.66666666666667,0.03333333333333333,101.7,0.2,101.9,1.3,right,12,0.017680297776678344
p06,1,1,9,nogo,left,NA,1,weak,NA,NA,103.2,0.2,103.45,0.2,103.65,0.03333333333333333,103.68333333333334,0.016666666666666666,103.7,1.3,right,12,0.21329639564282843
p06,1,1,10,go,right,right,1,weak,0.143,109.092,105.0,0.2,105.25,0.2,105.45,0.03333333333333333,105.48333333333333,0.016666666666666666,105.5,1.3,right,12,0.21331223110792052
p06,1,1,11,nogo,left,NA,1,weak,NA,NA,106.8,0.2,107.05,0.2,107.25,0.03333333333333333,107.28333333333333,0.016666666666666666,107.3,1.3,right,12,0.21340900340146618
p06,1,1,12,go,right,right,1,weak,0.143,112.896,108.6,0.2,108.85,0.2,109.05,0.03333333333333333,109.08333333333333,0.016666666666666666,109.1,1.3,right,12,0.2133799717121292
p06,1,1,13,nogo,left,NA,1,weak,NA,NA,110.4,0.2,110.65,0.2,110.85,0.03333333333333333,110.88333333333334,0.016666666666666666,110.9,1.3,right,12,0.2132324672802497
p06,1,1,14,Rest,Rest,Rest,Rest,Rest,Rest,Rest,112.2,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p06,1,1,15,nogo,left,NA,1,weak,NA,NA,115.8,0.2,116.05,0.2,116.25,0.03333333333333333,116.28333333333333,0.016666666666666666,116.3,1.3,right,12,0.21326501795920194
p06,1,1,16,go,right,right,1,strong,0.409,122.514,117.6,0.2,117.85,0.016666666666666666,117.86666666666666,0.03333333333333333,117.9,0.2,118.1,1.3,right,12,0.01777824306736875
p06,1,1,17,nogo,left,NA,1,strong,NA,NA,119.4,0.2,119.65,0.016666666666666666,119.66666666666667,0.03333333333333333,119.7,0.2,119.9,1.3,right,12,0.01778616080082429
p06,1,1,18,nogo,left,NA,1,weak,NA,NA,121.2,0.2,121.45,0.2,121.65,0.03333333333333333,121.68333333333334,0.016666666666666666,121.7,1.3,right,12,0.21329229015100282
p06,1,1,19,go,right,right,1,strong,0.356,127.776,123.0,0.2,123.25,0.016666666666666666,123.26666666666667,0.03333333333333333,123.3,0.2,123.5,1.3,right,12,0.01781988447692129
p06,1,1,20,go,right,right,1,strong,0.463,129.59,124.8,0.2,125.05,0.016666666666666666,125.06666666666666,0.03333333333333333,125.1,0.2,125.3,1.3,right,12,0.01767355304036755
p06,1,1,21,catch,NA,right,1,catch,0.854,131.634,126.6,0.2,126.85,0.0,126.85,0.0,126.85,0.25,127.1,1.3,right,12,1.7301712432526983e-05
p06,1,1,22,go,right,right,1,weak,0.214,132.896,128.4,0.2,128.65,0.2,128.85,0.03333333333333333,128.88333333333333,0.016666666666666666,128.9,1.3,right,12,0.2132477162485884
p06,1,1,23,go,right,right,1,weak,0.178,134.763,130.2,0.2,130.45,0.2,130.65,0.03333333333333333,130.68333333333334,0.016666666666666666,130.7,1.3,right,12,0.2133752797217312
p06,1,1,24,go,right,right,1,strong,0.374,136.665,132.0,0.2,132.25,0.016666666666666666,132.26666666666668,0.03333333333333333,132.3,0.2,132.5,1.3,right,12,0.01773542865885247
p06,1,1,25,go,right,right,1,weak,0.338,138.532,133.8,0.2,134.05,0.2,134.25,0.03333333333333333,134.28333333333333,0.016666666666666666,134.3,1.3,right,12,0.21354653735579632
p06,1,1,26,go,right,right,1,strong,0.356,140.256,135.6,0.2,135.85,0.016666666666666666,135.86666666666667,0.03333333333333333,135.9,0.2,136.1,1.3,right,12,0.01776446034637047
p06,1,1,27,Rest,Rest,Rest,Rest,Rest,Rest,Rest,137.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p06,1,1,28,nogo,left,NA,1,strong,NA,NA,139.2,0.2,139.45,0.016666666666666666,139.46666666666667,0.03333333333333333,139.5,0.2,139.7,1.3,right,12,0.01788967782704276
p06,1,1,29,catch,NA,right,1,catch,0.516,145.697,141.0,0.2,141.25,0.0,141.25,0.0,141.25,0.25,141.5,1.3,right,12,1.876795977295842e-05
p06,1,1,30,catch,NA,right,1,catch,0.391,147.225,142.8,0.2,143.05,0.0,143.05,0.0,143.05,0.25,143.3,1.3,right,12,1.7301712432526983e-05
p06,1,1,31,Rest,Rest,Rest,Rest,Rest,Rest,Rest,144.6,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p06,1,1,32,nogo,left,NA,1,strong,NA,NA,148.2,0.2,148.45,0.016666666666666666,148.46666666666667,0.03333333333333333,148.5,0.2,148.7,1.3,right,12,0.01772927042111405
p06,1,1,33,nogo,left,NA,1,weak,NA,NA,150.0,0.2,150.25,0.2,150.45,0.03333333333333333,150.48333333333332,0.016666666666666666,150.5,1.3,right,12,0.21325563398022496
p06,1,1,34,catch,NA,right,1,catch,0.445,156.381,151.8,0.2,152.05,0.0,152.05,0.0,152.05,0.25,152.3,1.3,right,12,1.671521386015229e-05
p06,1,1,35,Rest,Rest,Rest,Rest,Rest,Rest,Rest,153.6,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p06,1,1,36,nogo,left,right,0,strong,0.267,159.83,155.4,0.2,155.65,0.016666666666666666,155.66666666666666,0.03333333333333333,155.7,0.2,155.9,1.3,right,12,0.01785566090075008
p06,1,1,37,nogo,left,right,0,strong,0.587,161.857,157.2,0.2,157.45,0.016666666666666666,157.46666666666667,0.03333333333333333,157.5,0.2,157.7,1.3,right,12,0.017727510925396928
p06,1,1,38,go,right,right,1,strong,0.409,163.386,159.0,0.2,159.25,0.016666666666666666,159.26666666666668,0.03333333333333333,159.3,0.2,159.5,1.3,right,12,0.0177392409004824
p06,1,1,39,nogo,left,right,0,strong,0.694,165.377,160.8,0.2,161.05,0.016666666666666666,161.06666666666666,0.03333333333333333,161.1,0.2,161.3,1.3,right,12,0.01788469258826808
p06,1,1,40,go,right,right,1,strong,0.498,166.888,162.6,0.2,162.85,0.016666666666666666,162.86666666666667,0.03333333333333333,162.9,0.2,163.1,1.3,right,12,0.017753316869857372
p06,1,1,41,go,right,right,1,weak,0.196,168.488,164.4,0.2,164.65,0.2,164.85,0.03333333333333333,164.88333333333333,0.016666666666666666,164.9,1.3,right,12,0.2132969821414008
p06,1,1,1,nogo,left,right,0,strong,0.48,174.746,168.4,0.2,168.65,0.016666666666666666,168.66666666666666,0.03333333333333333,168.7,0.2,168.9,1.3,right,12,0.01786680437726318
p06,1,1,2,go,right,right,1,weak,0.161,176.328,170.2,0.2,170.45,0.2,170.65,0.03333333333333333,170.68333333333334,0.016666666666666666,170.7,1.3,right,12,0.2132746951901936
p06,1,1,3,nogo,left,NA,1,weak,NA,NA,172.0,0.2,172.25,0.2,172.45,0.03333333333333333,172.48333333333332,0.016666666666666666,172.5,1.3,right,12,0.21337410672640544
p06,1,1,4,nogo,left,NA,1,weak,NA,NA,173.8,0.2,174.05,0.2,174.25,0.03333333333333333,174.28333333333333,0.016666666666666666,174.3,1.3,right,12,0.21326648420654237
p06,1,1,5,nogo,left,NA,1,strong,NA,NA,175.6,0.2,175.85,0.016666666666666666,175.86666666666667,0.03333333333333333,175.9,0.2,176.1,1.3,right,12,0.017804049010010203
p06,1,1,6,go,right,right,1,strong,0.303,183.688,177.4,0.2,177.65,0.016666666666666666,177.66666666666666,0.03333333333333333,177.7,0.2,177.9,1.3,right,12,0.01787208286623354
p06,1,1,7,go,right,right,1,weak,0.143,185.43,179.2,0.2,179.45,0.2,179.65,0.03333333333333333,179.68333333333334,0.016666666666666666,179.7,1.3,right,12,0.21334976702746644
p06,1,1,8,nogo,left,NA,1,weak,NA,NA,181.0,0.2,181.25,0.2,181.45,0.03333333333333333,181.48333333333332,0.016666666666666666,181.5,1.3,right,12,0.21332249483566557
p06,1,1,9,nogo,left,right,0,strong,0.303,189.199,182.8,0.2,183.05,0.016666666666666666,183.06666666666666,0.03333333333333333,183.1,0.2,183.3,1.3,right,12,0.017875015359095414
p06,1,1,10,nogo,left,NA,1,weak,NA,NA,184.6,0.2,184.85,0.2,185.05,0.03333333333333333,185.08333333333334,0.016666666666666666,185.1,1.3,right,12,0.2133415560456342
p06,1,1,11,go,right,right,1,strong,0.374,192.879,186.4,0.2,186.65,0.016666666666666666,186.66666666666666,0.03333333333333333,186.7,0.2,186.9,1.3,right,12,0.01779085278940329
p06,1,1,12,nogo,left,NA,1,weak,NA,NA,188.2,0.2,188.45,0.2,188.65,0.03333333333333333,188.68333333333334,0.016666666666666666,188.7,1.3,right,12,0.2130582771551417
p06,1,1,13,Rest,Rest,Rest,Rest,Rest,Rest,Rest,190.0,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p06,1,1,14,go,right,right,1,weak,0.16,198.391,191.8,0.2,192.05,0.2,192.25,0.03333333333333333,192.28333333333333,0.016666666666666666,192.3,1.3,right,12,0.21342923760676058
p06,1,1,15,go,right,right,1,weak,0.107,200.239,193.6,0.2,193.85,0.2,194.05,0.03333333333333333,194.08333333333334,0.016666666666666666,194.1,1.3,right,12,0.2133236678346293
p06,1,1,16,Rest,Rest,Rest,Rest,Rest,Rest,Rest,195.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p06,1,1,17,go,right,right,1,weak,0.107,204.062,197.2,0.2,197.45,0.2,197.65,0.03333333333333333,197.68333333333334,0.016666666666666666,197.7,1.3,right,12,0.21332953282217204
p06,1,1,18,nogo,left,right,0,strong,0.516,206.177,199.0,0.2,199.25,0.016666666666666666,199.26666666666668,0.03333333333333333,199.3,0.2,199.5,1.3,right,12,0.01767238004504179
p06,1,1,19,nogo,left,NA,1,weak,NA,NA,200.8,0.2,201.05,0.2,201.25,0.03333333333333333,201.28333333333333,0.016666666666666666,201.3,1.3,right,12,0.21330284712894354
p06,1,1,20,go,right,right,1,strong,0.267,209.537,202.6,0.2,202.85,0.016666666666666666,202.86666666666667,0.03333333333333333,202.9,0.2,203.1,1.3,right,12,0.017742759893735638
p06,1,1,21,go,right,right,1,weak,0.107,211.28,204.4,0.2,204.65,0.2,204.85,0.03333333333333333,204.88333333333333,0.016666666666666666,204.9,1.3,right,12,0.21323188078167732
p06,1,1,22,go,right,right,1,weak,0.107,213.182,206.2,0.2,206.45,0.2,206.65,0.03333333333333333,206.68333333333334,0.016666666666666666,206.7,1.3,right,12,0.21313745448424015
p06,1,1,23,nogo,left,right,0,strong,0.32,215.102,208.0,0.2,208.25,0.016666666666666666,208.26666666666668,0.03333333333333333,208.3,0.2,208.5,1.3,right,12,0.01775185062251694
p06,1,1,24,go,right,right,1,strong,0.605,217.093,209.8,0.2,210.05,0.016666666666666666,210.06666666666666,0.03333333333333333,210.1,0.2,210.3,1.3,right,12,0.017760354854544858
p06,1,1,25,Rest,Rest,Rest,Rest,Rest,Rest,Rest,211.6,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p06,1,1,26,go,right,right,1,weak,0.196,220.506,213.4,0.2,213.65,0.2,213.85,0.03333333333333333,213.88333333333333,0.016666666666666666,213.9,1.3,right,12,0.21336824173704372
p06,1,1,27,nogo,left,right,0,strong,0.427,222.444,215.2,0.2,215.45,0.016666666666666666,215.46666666666667,0.03333333333333333,215.5,0.2,215.7,1.3,right,12,0.017766219842087594
p06,1,1,28,nogo,left,NA,1,weak,NA,NA,217.0,0.2,217.25,0.2,217.45,0.03333333333333333,217.48333333333332,0.016666666666666666,217.5,1.3,right,12,0.21334038304848946
p06,1,1,29,Rest,Rest,Rest,Rest,Rest,Rest,Rest,218.8,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p06,1,1,30,catch,NA,right,1,catch,0.356,227.848,220.6,0.2,220.85,0.0,220.85,0.0,220.85,0.25,221.1,1.3,right,12,9.090730600291863e-06
p06,1,1,31,Rest,Rest,Rest,Rest,Rest,Rest,Rest,222.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p06,1,1,32,catch,NA,right,1,catch,0.48,231.546,224.2,0.2,224.45,0.0,224.45,0.0,224.45,0.25,224.7,1.3,right,12,1.7301714251516387e-05
p06,1,1,33,nogo,left,NA,1,weak,NA,NA,226.0,0.2,226.25,0.2,226.45,0.03333333333333333,226.48333333333332,0.016666666666666666,226.5,1.3,right,12,0.21330284712712455
p06,1,1,34,catch,NA,right,1,catch,0.338,234.96,227.8,0.2,228.05,0.0,228.05,0.0,228.05,0.25,228.3,1.3,right,12,1.671521386015229e-05
p06,1,1,35,Rest,Rest,Rest,Rest,Rest,Rest,Rest,229.6,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p06,1,1,36,nogo,left,right,0,strong,0.285,238.533,231.4,0.2,231.65,0.016666666666666666,231.66666666666666,0.03333333333333333,231.7,0.2,231.9,1.3,right,12,0.01774539913822082
p06,1,1,37,go,right,right,1,strong,0.339,240.294,233.2,0.2,233.45,0.016666666666666666,233.46666666666667,0.03333333333333333,233.5,0.2,233.7,1.3,right,12,0.017842464678324177
p06,1,1,38,Rest,Rest,Rest,Rest,Rest,Rest,Rest,235.0,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p06,1,1,39,go,right,right,1,strong,0.392,243.973,236.8,0.2,237.05,0.016666666666666666,237.06666666666666,0.03333333333333333,237.1,0.2,237.3,1.3,right,12,0.017814019489378552
p06,1,1,40,Rest,Rest,Rest,Rest,Rest,Rest,Rest,238.6,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p06,1,1,41,go,right,right,1,strong,0.32,249.449,242.2,0.2,242.45,0.016666666666666666,242.46666666666667,0.03333333333333333,242.5,0.2,242.7,1.3,right,12,0.017760941353117232
p06,1,1,42,catch,NA,right,1,catch,0.427,251.209,244.0,0.2,244.25,0.0,244.25,0.0,244.25,0.25,244.5,1.3,right,12,1.8181461200583726e-05
p06,1,1,43,go,right,right,1,strong,0.374,252.862,245.8,0.2,246.05,0.016666666666666666,246.06666666666666,0.03333333333333333,246.1,0.2,246.3,1.3,right,12,0.017748331631082692
p06,1,1,44,nogo,left,NA,1,strong,NA,NA,247.6,0.2,247.85,0.016666666666666666,247.86666666666667,0.03333333333333333,247.9,0.2,248.1,1.3,right,12,0.01789319681847701
p06,1,1,1,catch,NA,right,1,catch,0.445,261.627,252.6,0.2,252.85,0.0,252.85,0.0,252.85,0.25,253.1,1.3,right,12,1.7008462236844935e-05
p06,1,1,2,nogo,left,NA,1,weak,NA,NA,254.4,0.2,254.65,0.2,254.85,0.03333333333333333,254.88333333333333,0.016666666666666666,254.9,1.3,right,12,0.21325358123431215
p06,1,1,3,nogo,left,NA,1,weak,NA,NA,256.2,0.2,256.45,0.2,256.65,0.03333333333333333,256.68333333333334,0.016666666666666666,256.7,1.3,right,12,0.21336472274742846
p06,1,1,4,go,right,right,1,weak,0.214,267.102,258.0,0.2,258.25,0.2,258.45,0.03333333333333333,258.48333333333335,0.016666666666666666,258.5,1.3,right,12,0.21338085146089725
p06,1,1,5,go,right,right,1,weak,0.143,268.934,259.8,0.2,260.05,0.2,260.25,0.03333333333333333,260.28333333333336,0.016666666666666666,260.3,1.3,right,12,0.2133283598250273
p06,1,1,6,nogo,left,NA,1,weak,NA,NA,261.6,0.2,261.85,0.2,262.05,0.03333333333333333,262.0833333333333,0.016666666666666666,262.1,1.3,right,12,0.21337909196518012
p06,1,1,7,go,right,right,1,weak,0.107,272.703,263.4,0.2,263.65,0.2,263.85,0.03333333333333333,263.8833333333333,0.016666666666666666,263.9,1.3,right,12,0.21343246335163713
p06,1,1,8,go,right,right,1,strong,0.409,274.712,265.2,0.2,265.45,0.016666666666666666,265.46666666666664,0.03333333333333333,265.5,0.2,265.7,1.3,right,12,0.01771754044784757
p06,1,1,9,go,right,right,1,strong,0.391,276.4,267.0,0.2,267.25,0.016666666666666666,267.26666666666665,0.03333333333333333,267.3,0.2,267.5,1.3,right,12,0.017689095258901943
p06,1,1,10,go,right,right,1,weak,0.125,278.036,268.8,0.2,269.05,0.2,269.25,0.03333333333333333,269.28333333333336,0.016666666666666666,269.3,1.3,right,12,0.21341134939575568
p06,1,1,11,go,right,right,1,strong,0.356,279.974,270.6,0.2,270.85,0.016666666666666666,270.8666666666667,0.03333333333333333,270.9,0.2,271.1,1.3,right,12,0.01773044342007779
p06,1,1,12,nogo,left,right,0,strong,0.409,281.734,272.4,0.2,272.65,0.016666666666666666,272.6666666666667,0.03333333333333333,272.7,0.2,272.9,1.3,right,12,0.01782017772711697
p06,1,1,13,nogo,left,NA,1,weak,NA,NA,274.2,0.2,274.45,0.2,274.65,0.03333333333333333,274.68333333333334,0.016666666666666666,274.7,1.3,right,12,0.21344712581776548
p06,1,1,14,Rest,Rest,Rest,Rest,Rest,Rest,Rest,276.0,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p06,1,1,15,nogo,left,NA,1,weak,NA,NA,279.6,0.2,279.85,0.2,280.05,0.03333333333333333,280.0833333333333,0.016666666666666666,280.1,1.3,right,12,0.21338700969863567
p06,1,1,16,Rest,Rest,Rest,Rest,Rest,Rest,Rest,281.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p06,1,1,17,nogo,left,NA,1,weak,NA,NA,283.2,0.2,283.45,0.2,283.65,0.03333333333333333,283.68333333333334,0.016666666666666666,283.7,1.3,right,12,0.21307909785900847
p06,1,1,18,nogo,left,NA,1,strong,NA,NA,285.0,0.2,285.25,0.016666666666666666,285.26666666666665,0.03333333333333333,285.3,0.2,285.5,1.3,right,12,0.017794078532460844
p06,1,1,19,nogo,left,NA,1,strong,NA,NA,286.8,0.2,287.05,0.016666666666666666,287.06666666666666,0.03333333333333333,287.1,0.2,287.3,1.3,right,12,0.017747158633937943
