subid,session,run,trial,trial_type,side,response,correct,strength,response_time,cumulative_response_time,fixation_onset,fixation_dur,stim_onset,stim_dur,blank_onset,blank_dur,mask_onset,mask_dur,response_onset,response_dur,go_side,Staircase_stimulus,Presentation Duration
p05,1,2,1,go,right,right,1,weak,0.658,1.173,0.0,0.2,0.25,0.2,0.45,0.03333333333333333,0.48333333333333334,0.016666666666666666,0.5,1.3,right,12,0.21338818269578042
p05,1,2,2,catch,NA,right,1,catch,0.534,2.702,1.8,0.2,2.05,0.0,2.05,0.0,2.05,0.25,2.3,1.3,right,12,1.788821191439638e-05
p05,1,2,3,go,right,right,1,strong,0.392,4.266,3.6,0.2,3.85,0.016666666666666666,3.8666666666666667,0.03333333333333333,3.9,0.2,4.1,1.3,right,12,0.017901407802128233
p05,1,2,4,go,right,right,1,strong,0.463,6.044,5.4,0.2,5.65,0.016666666666666666,5.666666666666667,0.03333333333333333,5.7,0.2,5.9,1.3,right,12,0.017910498532728525
p05,1,2,5,nogo,left,NA,1,weak,NA,NA,7.2,0.2,7.45,0.2,7.65,0.03333333333333333,7.683333333333334,0.016666666666666666,7.7,1.3,right,12,0.21332249483657506
p05,1,2,6,go,right,right,1,weak,0.214,9.6,9.0,0.2,9.25,0.2,9.45,0.03333333333333333,9.483333333333333,0.016666666666666666,9.5,1.3,right,12,0.21340958989912906
p05,1,2,7,Rest,Rest,Rest,Rest,Rest,Rest,Rest,10.8,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p05,1,2,8,nogo,left,right,0,strong,0.463,13.475,12.6,0.2,12.85,0.016666666666666666,12.866666666666667,0.03333333333333333,12.9,0.2,13.1,1.3,right,12,0.0176477470968166
p05,1,2,9,Rest,Rest,Rest,Rest,Rest,Rest,Rest,14.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p05,1,2,10,nogo,left,NA,1,weak,NA,NA,16.2,0.2,16.45,0.2,16.65,0.03333333333333333,16.683333333333334,0.016666666666666666,16.7,1.3,right,12,0.21335475226715062
p05,1,2,11,Rest,Rest,Rest,Rest,Rest,Rest,Rest,18.0,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p05,1,2,12,go,right,right,1,weak,0.214,20.871,19.8,0.2,20.05,0.2,20.25,0.03333333333333333,20.283333333333335,0.016666666666666666,20.3,1.3,right,12,0.21334126279634802
p05,1,2,13,go,right,right,1,strong,0.445,22.809,21.6,0.2,21.85,0.016666666666666666,21.866666666666667,0.03333333333333333,21.9,0.2,22.1,1.3,right,12,0.017810207247748622
p05,1,2,14,go,right,right,1,weak,0.214,24.48,23.4,0.2,23.65,0.2,23.85,0.03333333333333333,23.883333333333333,0.016666666666666666,23.9,1.3,right,12,0.21327821418162785
p05,1,2,15,go,right,right,1,weak,0.249,26.418,25.2,0.2,25.45,0.2,25.65,0.03333333333333333,25.683333333333334,0.016666666666666666,25.7,1.3,right,12,0.213404018161782
p05,1,2,16,go,right,right,1,weak,0.196,28.267,27.0,0.2,27.25,0.2,27.45,0.03333333333333333,27.483333333333334,0.016666666666666666,27.5,1.3,right,12,0.21340753715412575
p05,1,2,17,nogo,left,right,0,strong,0.534,30.311,28.8,0.2,29.05,0.016666666666666666,29.066666666666666,0.03333333333333333,29.1,0.2,29.3,1.3,right,12,0.01773777465314197
