subid,session,run,trial,trial_type,side,response,correct,strength,response_time,cumulative_response_time,fixation_onset,fixation_dur,stim_onset,stim_dur,blank_onset,blank_dur,mask_onset,mask_dur,response_onset,response_dur,go_side,Staircase_stimulus,Presentation Duration
p09,1,1,1,go,right,right,1,strong,0.818,1.14,0.0,0.2,0.25,0.016666666666666666,0.26666666666666666,0.03333333333333333,0.3,0.2,0.5,1.3,right,12,0.017716074202326126
p09,1,1,2,nogo,left,right,0,strong,0.925,2.953,1.8,0.2,2.05,0.016666666666666666,2.066666666666667,0.03333333333333333,2.1,0.2,2.3,1.3,right,12,0.01775712911330629
p09,1,1,3,nogo,left,NA,1,weak,NA,NA,3.6,0.2,3.85,0.2,4.05,0.03333333333333333,4.083333333333333,0.016666666666666666,4.1,1.3,right,12,0.21323188078167732
p09,1,1,4,nogo,left,NA,1,weak,NA,NA,5.4,0.2,5.65,0.2,5.85,0.03333333333333333,5.883333333333334,0.016666666666666666,5.9,1.3,right,12,0.21329874163711793
p09,1,1,5,nogo,left,NA,1,weak,NA,NA,7.2,0.2,7.45,0.2,7.65,0.03333333333333333,7.683333333333334,0.016666666666666666,7.7,1.3,right,12,0.2133216150868975
p09,1,1,6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,9.0,5.4,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,5.4
p09,1,1,7,nogo,left,right,0,strong,0.427,15.629,14.4,0.2,14.65,0.016666666666666666,14.666666666666666,0.03333333333333333,14.7,0.2,14.9,1.3,right,12,0.017700531985610723
p09,1,1,8,go,right,right,1,weak,0.196,17.3,16.2,0.2,16.45,0.2,16.65,0.03333333333333333,16.683333333333334,0.016666666666666666,16.7,1.3,right,12,0.2133441952901194
p09,1,1,9,catch,NA,right,1,catch,0.463,19.22,18.0,0.2,18.25,0.0,18.25,0.0,18.25,0.25,18.5,1.3,right,12,1.7301714251516387e-05
p09,1,1,10,nogo,left,NA,1,weak,NA,NA,19.8,0.2,20.05,0.2,20.25,0.03333333333333333,20.283333333333335,0.016666666666666666,20.3,1.3,right,12,0.21332454758521635
p09,1,1,11,nogo,left,right,0,weak,0.178,22.74,21.6,0.2,21.85,0.2,22.05,0.03333333333333333,22.083333333333332,0.016666666666666666,22.1,1.3,right,12,0.21328056017591734
p09,1,1,12,nogo,left,NA,1,strong,NA,NA,23.4,0.2,23.65,0.016666666666666666,23.666666666666668,0.03333333333333333,23.7,0.2,23.9,1.3,right,12,0.017851262160547776
p09,1,1,13,go,right,right,1,weak,0.285,26.456,25.2,0.2,25.45,0.2,25.65,0.03333333333333333,25.683333333333334,0.016666666666666666,25.7,1.3,right,12,0.2133283598232083
p09,1,1,14,go,right,right,1,weak,0.374,28.447,27.0,0.2,27.25,0.2,27.45,0.03333333333333333,27.483333333333334,0.016666666666666666,27.5,1.3,right,12,0.2131571021891432
