subid,session,run,trial,trial_type,side,response,correct,strength,response_time,cumulative_response_time,fixation_onset,fixation_dur,stim_onset,stim_dur,blank_onset,blank_dur,mask_onset,mask_dur,response_onset,response_dur,go_side,Staircase_stimulus,Presentation Duration
p09,1,3,1,go,right,right,1,strong,0.694,1.013,0.0,0.2,0.25,0.016666666666666666,0.26666666666666666,0.03333333333333333,0.3,0.2,0.5,1.3,right,6,0.017238077725778567
p09,1,3,2,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,3,3,nogo,left,NA,1,weak,NA,NA,3.6,0.2,3.85,0.1,3.95,0.03333333333333333,3.9833333333333334,0.11666666666666667,4.1,1.3,right,6,0.10658793507536757
p09,1,3,4,catch,NA,right,1,catch,0.623,6.311,5.4,0.2,5.65,0.0,5.65,0.0,5.65,0.25,5.9,1.3,right,6,1.700846041785553e-05
p09,1,3,5,nogo,left,right,0,strong,0.409,7.804,7.2,0.2,7.45,0.016666666666666666,7.466666666666667,0.03333333333333333,7.5,0.2,7.7,1.3,right,6,0.01784275792670087
p09,1,3,6,go,right,right,1,weak,0.232,9.422,9.0,0.2,9.25,0.1,9.35,0.03333333333333333,9.383333333333333,0.11666666666666667,9.5,1.3,right,6,0.10674247749557253
p09,1,3,7,go,right,right,1,strong,0.392,11.289,10.8,0.2,11.05,0.016666666666666666,11.066666666666666,0.03333333333333333,11.1,0.2,11.3,1.3,right,6,0.01771519445173908
p09,1,3,8,go,right,right,1,strong,0.356,12.96,12.6,0.2,12.85,0.016666666666666666,12.866666666666667,0.03333333333333333,12.9,0.2,13.1,1.3,right,6,0.01788821157970233
p09,1,3,9,Rest,Rest,Rest,Rest,Rest,Rest,Rest,14.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,3,10,catch,NA,right,1,catch,0.588,16.765,16.2,0.2,16.45,0.0,16.45,0.0,16.45,0.25,16.7,1.3,right,6,1.114347469410859e-05
p09,1,3,11,nogo,left,NA,1,weak,NA,NA,18.0,0.2,18.25,0.1,18.35,0.03333333333333333,18.383333333333333,0.11666666666666667,18.5,1.3,right,6,0.10663162923447089
p09,1,3,12,go,right,right,1,weak,0.427,20.196,19.8,0.2,20.05,0.1,20.15,0.03333333333333333,20.183333333333334,0.11666666666666667,20.3,1.3,right,6,0.10668881285891985
p09,1,3,13,go,right,right,1,weak,0.374,21.938,21.6,0.2,21.85,0.1,21.95,0.03333333333333333,21.983333333333334,0.11666666666666667,22.1,1.3,right,6,0.10665039719242486
p09,1,3,14,go,right,right,1,weak,0.356,23.716,23.4,0.2,23.65,0.1,23.75,0.03333333333333333,23.783333333333335,0.11666666666666667,23.9,1.3,right,6,0.10667121789811063
p09,1,3,15,nogo,left,right,0,strong,0.498,25.565,25.2,0.2,25.45,0.016666666666666666,25.466666666666665,0.03333333333333333,25.5,0.2,25.7,1.3,right,6,0.01778704054595437
p09,1,3,16,Rest,Rest,Rest,Rest,Rest,Rest,Rest,27.0,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,3,17,nogo,left,NA,1,weak,NA,NA,28.8,0.2,29.05,0.1,29.15,0.03333333333333333,29.183333333333334,0.11666666666666667,29.3,1.3,right,6,0.1066876398617751
p09,1,3,18,go,right,right,1,weak,0.427,31.005,30.6,0.2,30.85,0.1,30.95,0.03333333333333333,30.983333333333334,0.11666666666666667,31.1,1.3,right,6,0.10655567764479201
p09,1,3,19,Rest,Rest,Rest,Rest,Rest,Rest,Rest,32.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,3,20,nogo,left,right,0,strong,0.48,34.685,34.2,0.2,34.45,0.016666666666666666,34.46666666666667,0.03333333333333333,34.5,0.2,34.7,1.3,right,6,0.018123104327969486
p09,1,3,21,nogo,left,right,0,strong,0.427,36.338,36.0,0.2,36.25,0.016666666666666666,36.266666666666666,0.03333333333333333,36.3,0.2,36.5,1.3,right,6,0.01778967979043955
p09,1,3,22,catch,NA,right,1,catch,0.499,38.063,37.8,0.2,38.05,0.0,38.05,0.0,38.05,0.25,38.3,1.3,right,6,1.7301714251516387e-05
p09,1,3,23,catch,NA,right,1,catch,0.392,39.609,39.6,0.2,39.85,0.0,39.85,0.0,39.85,0.25,40.1,1.3,right,6,1.7594964447198436e-05
p09,1,3,24,nogo,left,NA,1,weak,NA,NA,41.4,0.2,41.65,0.1,41.75,0.03333333333333333,41.78333333333333,0.11666666666666667,41.9,1.3,right,6,0.10659614605901879
p09,1,3,25,go,right,right,1,strong,0.303,43.023,43.2,0.2,43.45,0.016666666666666666,43.46666666666667,0.03333333333333333,43.5,0.2,43.7,1.3,right,6,0.01770023873541504
p09,1,3,26,nogo,left,NA,1,weak,NA,NA,45.0,0.2,45.25,0.1,45.35,0.03333333333333333,45.38333333333333,0.11666666666666667,45.5,1.3,right,6,0.10669086560301366
p09,1,3,27,Rest,Rest,Rest,Rest,Rest,Rest,Rest,46.8,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,3,28,go,right,right,1,weak,0.374,48.605,48.6,0.2,48.85,0.1,48.95,0.03333333333333333,48.983333333333334,0.11666666666666667,49.1,1.3,right,6,0.10666593940550229
p09,1,3,29,go,right,right,1,strong,0.41,50.347,50.4,0.2,50.65,0.016666666666666666,50.666666666666664,0.03333333333333333,50.7,0.2,50.9,1.3,right,6,0.01780258276630775
p09,1,3,30,Rest,Rest,Rest,Rest,Rest,Rest,Rest,52.2,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,3,31,go,right,right,1,strong,0.338,53.903,54.0,0.2,54.25,0.016666666666666666,54.266666666666666,0.03333333333333333,54.3,0.2,54.5,1.3,right,6,0.017804049010010203
p09,1,3,32,go,right,right,1,strong,0.374,55.645,55.8,0.2,56.05,0.016666666666666666,56.06666666666667,0.03333333333333333,56.1,0.2,56.3,1.3,right,6,0.017851262160547776
p09,1,3,33,Rest,Rest,Rest,Rest,Rest,Rest,Rest,57.6,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p09,1,3,34,nogo,left,NA,1,weak,NA,NA,61.2,0.2,61.45,0.1,61.55,0.03333333333333333,61.583333333333336,0.11666666666666667,61.7,1.3,right,6,0.10666447316179983
p09,1,3,35,nogo,left,NA,1,weak,NA,NA,63.0,0.2,63.25,0.1,63.35,0.03333333333333333,63.38333333333333,0.11666666666666667,63.5,1.3,right,6,0.10670875381401856
p09,1,3,36,nogo,left,right,0,strong,0.676,65.085,64.8,0.2,65.05,0.016666666666666666,65.06666666666666,0.03333333333333333,65.1,0.2,65.3,1.3,right,6,0.017771498332876945
p09,1,3,37,nogo,left,NA,1,weak,NA,NA,66.6,0.2,66.85,0.1,66.95,0.03333333333333333,66.98333333333333,0.11666666666666667,67.1,1.3,right,6,0.10671022006499697
p09,1,3,38,go,right,right,1,weak,0.374,68.374,68.4,0.2,68.65,0.1,68.75,0.03333333333333333,68.78333333333333,0.11666666666666667,68.9,1.3,right,6,0.10685068651218899
p09,1,3,39,nogo,left,right,0,strong,0.498,70.205,70.2,0.2,70.45,0.016666666666666666,70.46666666666667,0.03333333333333333,70.5,0.2,70.7,1.3,right,6,0.017739827402692754
p09,1,3,40,go,right,right,1,weak,0.498,72.001,72.0,0.2,72.25,0.1,72.35,0.03333333333333333,72.38333333333334,0.11666666666666667,72.5,1.3,right,6,0.10658852157575893
p09,1,3,41,nogo,left,right,0,strong,0.712,73.921,73.8,0.2,74.05,0.016666666666666666,74.06666666666666,0.03333333333333333,74.1,0.2,74.3,1.3,right,6,0.0177503843769955
p09,1,3,42,Rest,Rest,Rest,Rest,Rest,Rest,Rest,75.6,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,3,43,nogo,left,NA,1,strong,NA,NA,77.4,0.2,77.65,0.016666666666666666,77.66666666666667,0.03333333333333333,77.7,0.2,77.9,1.3,right,6,0.01764041586284293
p09,1,3,44,go,right,right,1,strong,0.409,78.952,79.2,0.2,79.45,0.016666666666666666,79.46666666666667,0.03333333333333333,79.5,0.2,79.7,1.3,right,6,0.017845983671577414
p09,1,3,1,catch,NA,right,1,catch,0.818,86.348,84.2,0.2,84.45,0.0,84.45,0.0,84.45,0.25,84.7,1.3,right,6,1.759496080921963e-05
p09,1,3,2,nogo,left,NA,1,weak,NA,NA,86.0,0.2,86.25,0.1,86.35,0.03333333333333333,86.38333333333334,0.11666666666666667,86.5,1.3,right,6,0.10599967683810974
p09,1,3,3,catch,NA,right,1,catch,0.623,89.601,87.8,0.2,88.05,0.0,88.05,0.0,88.05,0.25,88.3,1.3,right,6,1.730171061353758e-05
p09,1,3,4,nogo,left,right,0,strong,0.481,91.165,89.6,0.2,89.85,0.016666666666666666,89.86666666666666,0.03333333333333333,89.9,0.2,90.1,1.3,right,6,0.018002872086071875
p09,1,3,5,nogo,left,NA,1,strong,NA,NA,91.4,0.2,91.65,0.016666666666666666,91.66666666666667,0.03333333333333333,91.7,0.2,91.9,1.3,right,6,0.017773844327166444
p09,1,3,6,nogo,left,right,0,weak,0.285,94.472,93.2,0.2,93.45,0.1,93.55,0.03333333333333333,93.58333333333333,0.11666666666666667,93.7,1.3,right,6,0.10662986973693478
p09,1,3,7,Rest,Rest,Rest,Rest,Rest,Rest,Rest,95.0,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,3,8,catch,NA,right,1,catch,0.871,98.632,96.8,0.2,97.05,0.0,97.05,0.0,97.05,0.25,97.3,1.3,right,6,1.8181461200583726e-05
p09,1,3,9,go,right,right,1,strong,0.409,99.877,98.6,0.2,98.85,0.016666666666666666,98.86666666666666,0.03333333333333333,98.9,0.2,99.1,1.3,right,6,0.017638656368944794
p09,1,3,10,nogo,left,right,0,strong,0.587,101.761,100.4,0.2,100.65,0.016666666666666666,100.66666666666667,0.03333333333333333,100.7,0.2,100.9,1.3,right,6,0.01776973883534083
p09,1,3,11,Rest,Rest,Rest,Rest,Rest,Rest,Rest,102.2,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,3,12,go,right,NA,0,weak,NA,NA,104.0,0.2,104.25,0.1,104.35,0.03333333333333333,104.38333333333334,0.11666666666666667,104.5,1.3,right,6,0.10662752374264528
p09,1,3,13,go,right,right,1,strong,0.64,107.237,105.8,0.2,106.05,0.016666666666666666,106.06666666666666,0.03333333333333333,106.1,0.2,106.3,1.3,right,6,0.018520163972425507
p09,1,3,14,go,right,right,1,strong,0.534,108.837,107.6,0.2,107.85,0.016666666666666666,107.86666666666666,0.03333333333333333,107.9,0.2,108.1,1.3,right,6,0.017961523924896028
p09,1,3,15,nogo,left,right,0,strong,0.605,110.615,109.4,0.2,109.65,0.016666666666666666,109.66666666666667,0.03333333333333333,109.7,0.2,109.9,1.3,right,6,0.01778850679693278
p09,1,3,16,nogo,left,NA,1,weak,NA,NA,111.2,0.2,111.45,0.1,111.55,0.03333333333333333,111.58333333333333,0.11666666666666667,111.7,1.3,right,6,0.1067190175417636
p09,1,3,17,Rest,Rest,Rest,Rest,Rest,Rest,Rest,113.0,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,3,18,go,right,right,1,weak,0.64,116.161,114.8,0.2,115.05,0.1,115.15,0.03333333333333333,115.18333333333334,0.11666666666666667,115.3,1.3,right,6,0.10665039719242486
p09,1,3,19,nogo,left,NA,1,weak,NA,NA,116.6,0.2,116.85,0.1,116.95,0.03333333333333333,116.98333333333333,0.11666666666666667,117.1,1.3,right,6,0.10665596892795293
p09,1,3,20,go,right,right,1,weak,0.64,119.752,118.4,0.2,118.65,0.1,118.75,0.03333333333333333,118.78333333333333,0.11666666666666667,118.9,1.3,right,6,0.10668588036423898
p09,1,3,21,go,right,right,1,strong,0.498,121.317,120.2,0.2,120.45,0.016666666666666666,120.46666666666667,0.03333333333333333,120.5,0.2,120.7,1.3,right,6,0.017702877976262243
p09,1,3,22,go,right,right,1,weak,0.285,122.899,122.0,0.2,122.25,0.1,122.35,0.03333333333333333,122.38333333333334,0.11666666666666667,122.5,1.3,right,6,0.1066806018789066
p09,1,3,23,go,right,right,1,weak,0.285,124.695,123.8,0.2,124.05,0.1,124.15,0.03333333333333333,124.18333333333334,0.11666666666666667,124.3,1.3,right,6,0.1066987833364692
p09,1,3,24,Rest,Rest,Rest,Rest,Rest,Rest,Rest,125.6,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p09,1,3,25,go,right,right,1,weak,0.303,130.348,129.2,0.2,129.45,0.1,129.55,0.03333333333333333,129.58333333333334,0.11666666666666667,129.7,1.3,right,6,0.10667532338993624
p09,1,3,26,go,right,right,1,weak,0.303,132.144,131.0,0.2,131.25,0.1,131.35,0.03333333333333333,131.38333333333333,0.11666666666666667,131.5,1.3,right,6,0.10662488449452212
p09,1,3,27,Rest,Rest,Rest,Rest,Rest,Rest,Rest,132.8,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,3,28,nogo,left,NA,1,weak,NA,NA,134.6,0.2,134.85,0.1,134.95,0.03333333333333333,134.98333333333332,0.11666666666666667,135.1,1.3,right,6,0.10649849402034306
p09,1,3,29,nogo,left,right,0,strong,0.587,137.85,136.4,0.2,136.65,0.016666666666666666,136.66666666666666,0.03333333333333333,136.7,0.2,136.9,1.3,right,6,0.017732202915794915
p09,1,3,30,catch,NA,right,1,catch,0.854,139.771,138.2,0.2,138.45,0.0,138.45,0.0,138.45,0.25,138.7,1.3,right,6,1.7594964447198436e-05
p09,1,3,31,go,right,right,1,weak,0.338,141.05,140.0,0.2,140.25,0.1,140.35,0.03333333333333333,140.38333333333333,0.11666666666666667,140.5,1.3,right,6,0.10673778550335555
p09,1,3,32,Rest,Rest,Rest,Rest,Rest,Rest,Rest,141.8,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,3,33,go,right,right,1,strong,0.783,145.122,143.6,0.2,143.85,0.016666666666666666,143.86666666666667,0.03333333333333333,143.9,0.2,144.1,1.3,right,6,0.017870323368697427
p09,1,3,34,nogo,left,NA,1,weak,NA,NA,145.4,0.2,145.65,0.1,145.75,0.03333333333333333,145.78333333333333,0.11666666666666667,145.9,1.3,right,6,0.10666212716387236
p09,1,3,35,nogo,left,right,0,weak,0.729,148.659,147.2,0.2,147.45,0.1,147.55,0.03333333333333333,147.58333333333334,0.11666666666666667,147.7,1.3,right,6,0.1066204857561388
p09,1,3,36,go,right,right,1,strong,0.658,150.295,149.0,0.2,149.25,0.016666666666666666,149.26666666666668,0.03333333333333333,149.3,0.2,149.5,1.3,right,6,0.017774137573724147
p09,1,3,37,go,right,right,1,strong,0.409,151.753,150.8,0.2,151.05,0.016666666666666666,151.06666666666666,0.03333333333333333,151.1,0.2,151.3,1.3,right,6,0.01780756800508243
p09,1,3,38,nogo,left,right,0,strong,0.712,153.762,152.6,0.2,152.85,0.016666666666666666,152.86666666666667,0.03333333333333333,152.9,0.2,153.1,1.3,right,6,0.017794371782656526
p09,1,3,39,nogo,left,right,0,strong,0.392,155.149,154.4,0.2,154.65,0.016666666666666666,154.66666666666666,0.03333333333333333,154.7,0.2,154.9,1.3,right,6,0.017818418229580857
p09,1,3,40,Rest,Rest,Rest,Rest,Rest,Rest,Rest,156.2,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,3,41,nogo,left,NA,1,weak,NA,NA,158.0,0.2,158.25,0.1,158.35,0.03333333333333333,158.38333333333333,0.11666666666666667,158.5,1.3,right,6,0.10671813779845252
p09,1,3,42,Rest,Rest,Rest,Rest,Rest,Rest,Rest,159.8,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,3,43,go,right,right,1,strong,0.48,162.58,161.6,0.2,161.85,0.016666666666666666,161.86666666666667,0.03333333333333333,161.9,0.2,162.1,1.3,right,6,0.017781468810426304
p09,1,3,44,nogo,left,right,0,strong,0.409,164.215,163.4,0.2,163.65,0.016666666666666666,163.66666666666666,0.03333333333333333,163.7,0.2,163.9,1.3,right,6,0.01782516296589165
