subid,session,run,trial,trial_type,side,response,correct,strength,response_time,cumulative_response_time,fixation_onset,fixation_dur,stim_onset,stim_dur,blank_onset,blank_dur,mask_onset,mask_dur,response_onset,response_dur,go_side,Staircase_stimulus,Presentation Duration
p08,1,4,1,nogo,left,NA,1,strong,NA,NA,0.0,0.2,0.25,0.016666666666666666,0.26666666666666666,0.03333333333333333,0.3,0.2,0.5,1.3,right,12,0.017753610118234064
p08,1,4,2,go,right,right,1,strong,0.534,2.567,1.8,0.2,2.05,0.016666666666666666,2.066666666666667,0.03333333333333333,2.1,0.2,2.3,1.3,right,12,0.017829854954470647
p08,1,4,3,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p08,1,4,4,nogo,left,NA,1,weak,NA,NA,7.2,0.2,7.45,0.2,7.65,0.03333333333333333,7.683333333333334,0.016666666666666666,7.7,1.3,right,12,0.213265897709789
p08,1,4,5,go,right,right,1,strong,0.534,10.016,9.0,0.2,9.25,0.016666666666666666,9.266666666666667,0.03333333333333333,9.3,0.2,9.5,1.3,right,12,0.017632498129387386
p08,1,4,6,nogo,left,NA,1,weak,NA,NA,10.8,0.2,11.05,0.2,11.25,0.03333333333333333,11.283333333333333,0.016666666666666666,11.3,1.3,right,12,0.213323961081187
p08,1,4,7,Rest,Rest,Rest,Rest,Rest,Rest,Rest,12.6,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p08,1,4,8,nogo,left,right,0,strong,0.445,15.456,14.4,0.2,14.65,0.016666666666666666,14.666666666666666,0.03333333333333333,14.7,0.2,14.9,1.3,right,12,0.017757715610059677
p08,1,4,9,catch,NA,right,1,catch,0.445,17.11,16.2,0.2,16.45,0.0,16.45,0.0,16.45,0.25,16.7,1.3,right,12,1.9354458345333114e-05
p08,1,4,10,go,right,right,1,weak,0.338,18.905,18.0,0.2,18.25,0.2,18.45,0.03333333333333333,18.483333333333334,0.016666666666666666,18.5,1.3,right,12,0.21337146748192026
p08,1,4,11,nogo,left,NA,1,weak,NA,NA,19.8,0.2,20.05,0.2,20.25,0.03333333333333333,20.283333333333335,0.016666666666666666,20.3,1.3,right,12,0.2132075410845573
p08,1,4,12,nogo,left,right,0,strong,0.605,22.781,21.6,0.2,21.85,0.016666666666666666,21.866666666666667,0.03333333333333333,21.9,0.2,22.1,1.3,right,12,0.01774070714964182
p08,1,4,13,go,right,right,1,strong,0.392,24.274,23.4,0.2,23.65,0.016666666666666666,23.666666666666668,0.03333333333333333,23.7,0.2,23.9,1.3,right,12,0.017782935057766736
