subid,session,run,trial,trial_type,side,response,correct,strength,response_time,cumulative_response_time,fixation_onset,fixation_dur,stim_onset,stim_dur,blank_onset,blank_dur,mask_onset,mask_dur,response_onset,response_dur,go_side,Staircase_stimulus,Presentation Duration
p09,1,2,38,Rest,Rest,Rest,Rest,Rest,Rest,Rest,66.6,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,2,39,nogo,left,NA,1,weak,NA,NA,68.4,0.2,68.65,0.2,68.85,0.03333333333333333,68.88333333333334,0.016666666666666666,68.9,1.3,right,12,0.21349287272096262
p09,1,2,40,catch,NA,right,1,catch,0.64,71.514,70.2,0.2,70.45,0.0,70.45,0.0,70.45,0.25,70.7,1.3,right,12,1.759496080921963e-05
p09,1,2,41,Rest,Rest,Rest,Rest,Rest,Rest,Rest,72.0,5.4,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,5.4
p09,1,2,42,nogo,left,NA,1,strong,NA,NA,77.4,0.2,77.65,0.016666666666666666,77.66666666666667,0.03333333333333333,77.7,0.2,77.9,1.3,right,12,0.017723405435390305
p09,1,2,43,Rest,Rest,Rest,Rest,Rest,Rest,Rest,79.2,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,2,1,go,right,right,1,weak,0.374,87.87,84.2,0.2,84.45,0.2,84.65,0.03333333333333333,84.68333333333334,0.016666666666666666,84.7,1.3,right,12,0.21336120375053724
p09,1,2,2,Rest,Rest,Rest,Rest,Rest,Rest,Rest,86.0,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,2,3,nogo,left,right,0,strong,0.516,91.639,87.8,0.2,88.05,0.016666666666666666,88.06666666666666,0.03333333333333333,88.1,0.2,88.3,1.3,right,12,0.01774041389580816
p09,1,2,4,nogo,left,right,0,strong,0.339,93.168,89.6,0.2,89.85,0.016666666666666666,89.86666666666666,0.03333333333333333,89.9,0.2,90.1,1.3,right,12,0.017641295613429975
p09,1,2,5,go,right,right,1,strong,0.534,95.07,91.4,0.2,91.65,0.016666666666666666,91.66666666666667,0.03333333333333333,91.7,0.2,91.9,1.3,right,12,0.017867097623820882
p09,1,2,6,nogo,left,right,0,weak,0.534,96.972,93.2,0.2,93.45,0.2,93.65,0.03333333333333333,93.68333333333334,0.016666666666666666,93.7,1.3,right,12,0.21323891876454582
p09,1,2,7,nogo,left,NA,1,weak,NA,NA,95.0,0.2,95.25,0.2,95.45,0.03333333333333333,95.48333333333333,0.016666666666666666,95.5,1.3,right,12,0.21330724587096483
p09,1,2,8,nogo,left,NA,1,strong,NA,NA,96.8,0.2,97.05,0.016666666666666666,97.06666666666666,0.03333333333333333,97.1,0.2,97.3,1.3,right,12,0.0178392389389046
p09,1,2,9,Rest,Rest,Rest,Rest,Rest,Rest,Rest,98.6,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p09,1,2,10,go,right,right,1,weak,0.249,106.039,102.2,0.2,102.45,0.2,102.65,0.03333333333333333,102.68333333333334,0.016666666666666666,102.7,1.3,right,12,0.21337410672276746
p09,1,2,11,Rest,Rest,Rest,Rest,Rest,Rest,Rest,104.0,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,2,12,go,right,right,1,strong,0.552,109.968,105.8,0.2,106.05,0.016666666666666666,106.06666666666666,0.03333333333333333,106.1,0.2,106.3,1.3,right,12,0.017686749262793455
p09,1,2,13,go,right,right,1,weak,0.374,111.692,107.6,0.2,107.85,0.2,108.05,0.03333333333333333,108.08333333333333,0.016666666666666666,108.1,1.3,right,12,0.2133459547876555
p09,1,2,14,nogo,left,right,0,strong,0.374,113.399,109.4,0.2,109.65,0.016666666666666666,109.66666666666667,0.03333333333333333,109.7,0.2,109.9,1.3,right,12,0.017868563874799293
p09,1,2,15,go,right,right,1,strong,0.498,115.23,111.2,0.2,111.45,0.016666666666666666,111.46666666666667,0.03333333333333333,111.5,0.2,111.7,1.3,right,12,0.017753610121872043
p09,1,2,16,go,right,right,1,strong,0.516,116.955,113.0,0.2,113.25,0.016666666666666666,113.26666666666667,0.03333333333333333,113.3,0.2,113.5,1.3,right,12,0.017556546543346485
p09,1,2,17,nogo,left,NA,1,weak,NA,NA,114.8,0.2,115.05,0.2,115.25,0.03333333333333333,115.28333333333333,0.016666666666666666,115.3,1.3,right,12,0.21332806657301262
p09,1,2,18,go,right,right,1,weak,0.427,120.67,116.6,0.2,116.85,0.2,117.05,0.03333333333333333,117.08333333333333,0.016666666666666666,117.1,1.3,right,12,0.21339903292391682
p09,1,2,19,nogo,left,NA,1,weak,NA,NA,118.4,0.2,118.65,0.2,118.85,0.03333333333333333,118.88333333333334,0.016666666666666666,118.9,1.3,right,12,0.2132987416407559
p09,1,2,20,Rest,Rest,Rest,Rest,Rest,Rest,Rest,120.2,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p09,1,2,21,go,right,right,1,strong,0.374,128.066,123.8,0.2,124.05,0.016666666666666666,124.06666666666666,0.03333333333333333,124.1,0.2,124.3,1.3,right,12,0.017863285382190952
p09,1,2,22,go,right,right,1,strong,0.48,129.879,125.6,0.2,125.85,0.016666666666666666,125.86666666666666,0.03333333333333333,125.9,0.2,126.1,1.3,right,12,0.017768565838196082
p09,1,2,23,nogo,left,NA,1,weak,NA,NA,127.4,0.2,127.65,0.2,127.85,0.03333333333333333,127.88333333333334,0.016666666666666666,127.9,1.3,right,12,0.21321604531476623
p09,1,2,24,nogo,left,NA,1,weak,NA,NA,129.2,0.2,129.45,0.2,129.65,0.03333333333333333,129.68333333333334,0.016666666666666666,129.7,1.3,right,12,0.21338525020473753
p09,1,2,25,nogo,left,NA,1,weak,NA,NA,131.0,0.2,131.25,0.2,131.45,0.03333333333333333,131.48333333333332,0.016666666666666666,131.5,1.3,right,12,0.21329639564282843
p09,1,2,26,go,right,right,1,weak,0.463,137.471,132.8,0.2,133.05,0.2,133.25,0.03333333333333333,133.28333333333333,0.016666666666666666,133.3,1.3,right,12,0.21329786188653088
p09,1,2,27,catch,NA,right,1,catch,0.729,139.391,134.6,0.2,134.85,0.0,134.85,0.0,134.85,0.25,135.1,1.3,right,12,1.7301714251516387e-05
p09,1,2,28,nogo,left,right,0,strong,0.587,140.955,136.4,0.2,136.65,0.016666666666666666,136.66666666666666,0.03333333333333333,136.7,0.2,136.9,1.3,right,12,0.017734548910084413
p09,1,2,29,go,right,right,1,strong,0.445,142.52,138.2,0.2,138.45,0.016666666666666666,138.46666666666667,0.03333333333333333,138.5,0.2,138.7,1.3,right,12,0.01769261425215518
p09,1,2,30,go,right,right,1,weak,0.374,144.351,140.0,0.2,140.25,0.2,140.45,0.03333333333333333,140.48333333333332,0.016666666666666666,140.5,1.3,right,12,0.2133087121146673
p09,1,2,31,go,right,right,1,weak,0.285,146.164,141.8,0.2,142.05,0.2,142.25,0.03333333333333333,142.28333333333333,0.016666666666666666,142.3,1.3,right,12,0.21340079241781496
p09,1,2,32,go,right,right,1,strong,0.392,147.977,143.6,0.2,143.85,0.016666666666666666,143.86666666666667,0.03333333333333333,143.9,0.2,144.1,1.3,right,12,0.01774158689659089
p09,1,2,33,nogo,left,right,0,weak,0.356,149.844,145.4,0.2,145.65,0.2,145.85,0.03333333333333333,145.88333333333333,0.016666666666666666,145.9,1.3,right,12,0.21336912148399279
p09,1,2,34,catch,NA,right,1,catch,0.747,151.888,147.2,0.2,147.45,0.0,147.45,0.0,147.45,0.25,147.7,1.3,right,12,2.052745912806131e-05
p09,1,2,35,nogo,left,right,0,strong,0.409,153.257,149.0,0.2,149.25,0.016666666666666666,149.26666666666668,0.03333333333333333,149.3,0.2,149.5,1.3,right,12,0.01787061661889311
p09,1,2,36,Rest,Rest,Rest,Rest,Rest,Rest,Rest,150.8,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,2,37,nogo,left,right,0,strong,0.534,157.008,152.6,0.2,152.85,0.016666666666666666,152.86666666666667,0.03333333333333333,152.9,0.2,153.1,1.3,right,12,0.017747745132510317
p09,1,2,38,catch,NA,right,1,catch,0.516,158.644,154.4,0.2,154.65,0.0,154.65,0.0,154.65,0.25,154.9,1.3,right,12,1.759496080921963e-05
p09,1,2,39,Rest,Rest,Rest,Rest,Rest,Rest,Rest,156.2,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p09,1,2,40,nogo,left,right,0,strong,0.356,164.031,159.8,0.2,160.05,0.016666666666666666,160.06666666666666,0.03333333333333333,160.1,0.2,160.3,1.3,right,12,0.01772663118026685
p09,1,2,41,go,right,right,1,weak,0.143,165.72,161.6,0.2,161.85,0.2,162.05,0.03333333333333333,162.08333333333334,0.016666666666666666,162.1,1.3,right,12,0.21330929861505865
p09,1,2,42,catch,NA,right,1,catch,0.445,167.675,163.4,0.2,163.65,0.0,163.65,0.0,163.65,0.25,163.9,1.3,right,12,1.7888214642880484e-05
p09,1,2,1,go,right,right,1,weak,0.232,175.764,169.4,0.2,169.65,0.2,169.85,0.03333333333333333,169.88333333333333,0.016666666666666666,169.9,1.3,right,12,0.21329053065710468
p09,1,2,2,catch,NA,right,1,catch,0.569,177.755,171.2,0.2,171.45,0.0,171.45,0.0,171.45,0.25,171.7,1.3,right,12,1.7008464055834338e-05
p09,1,2,3,go,right,right,1,strong,0.48,179.373,173.0,0.2,173.25,0.016666666666666666,173.26666666666668,0.03333333333333333,173.3,0.2,173.5,1.3,right,12,0.017884985834825784
p09,1,2,4,go,right,right,1,strong,0.481,181.08,174.8,0.2,175.05,0.016666666666666666,175.06666666666666,0.03333333333333333,175.1,0.2,175.3,1.3,right,12,0.017814605991588905
p09,1,2,5,nogo,left,NA,1,weak,NA,NA,176.6,0.2,176.85,0.2,177.05,0.03333333333333333,177.08333333333334,0.016666666666666666,177.1,1.3,right,12,0.21337381347620976
p09,1,2,6,go,right,right,1,weak,0.143,184.547,178.4,0.2,178.65,0.2,178.85,0.03333333333333333,178.88333333333333,0.016666666666666666,178.9,1.3,right,12,0.21332660032931017
p09,1,2,7,Rest,Rest,Rest,Rest,Rest,Rest,Rest,180.2,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,2,8,nogo,left,right,0,strong,0.374,188.405,182.0,0.2,182.25,0.016666666666666666,182.26666666666668,0.03333333333333333,182.3,0.2,182.5,1.3,right,12,0.017671793546469416
p09,1,2,9,Rest,Rest,Rest,Rest,Rest,Rest,Rest,183.8,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,2,10,nogo,left,NA,1,weak,NA,NA,185.6,0.2,185.85,0.2,186.05,0.03333333333333333,186.08333333333334,0.016666666666666666,186.1,1.3,right,12,0.2134040181626915
p09,1,2,11,Rest,Rest,Rest,Rest,Rest,Rest,Rest,187.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p09,1,2,12,go,right,right,1,weak,0.338,196.013,189.2,0.2,189.45,0.2,189.65,0.03333333333333333,189.68333333333334,0.016666666666666666,189.7,1.3,right,12,0.21331428385383333
p09,1,2,13,go,right,right,1,strong,0.303,197.684,191.0,0.2,191.25,0.016666666666666666,191.26666666666668,0.03333333333333333,191.3,0.2,191.5,1.3,right,12,0.017844517424236983
p09,1,2,14,go,right,right,1,weak,0.125,199.409,192.8,0.2,193.05,0.2,193.25,0.03333333333333333,193.28333333333333,0.016666666666666666,193.3,1.3,right,12,0.21305886365371407
p09,1,2,15,go,right,right,1,weak,0.089,201.276,194.6,0.2,194.85,0.2,195.05,0.03333333333333333,195.08333333333334,0.016666666666666666,195.1,1.3,right,12,0.2134377418406075
p09,1,2,16,go,right,right,1,weak,0.658,203.747,196.4,0.2,196.65,0.2,196.85,0.03333333333333333,196.88333333333333,0.016666666666666666,196.9,1.3,right,12,0.21336120375417522
p09,1,2,17,nogo,left,right,0,strong,0.445,205.24,198.2,0.2,198.45,0.016666666666666666,198.46666666666667,0.03333333333333333,198.5,0.2,198.7,1.3,right,12,0.017794371779018547
p09,1,2,18,nogo,left,NA,1,weak,NA,NA,200.0,0.2,200.25,0.2,200.45,0.03333333333333333,200.48333333333332,0.016666666666666666,200.5,1.3,right,12,0.21331076486239908
p09,1,2,19,go,right,right,1,strong,0.41,208.814,201.8,0.2,202.05,0.016666666666666666,202.06666666666666,0.03333333333333333,202.1,0.2,202.3,1.3,right,12,0.01776709959085565
p09,1,2,20,nogo,left,right,0,strong,0.392,210.503,203.6,0.2,203.85,0.016666666666666666,203.86666666666667,0.03333333333333333,203.9,0.2,204.1,1.3,right,12,0.017741000396199524
p09,1,2,21,nogo,left,NA,1,weak,NA,NA,205.4,0.2,205.65,0.2,205.85,0.03333333333333333,205.88333333333333,0.016666666666666666,205.9,1.3,right,12,0.2133063661203778
p09,1,2,22,nogo,left,right,0,strong,0.356,214.076,207.2,0.2,207.45,0.016666666666666666,207.46666666666667,0.03333333333333333,207.5,0.2,207.7,1.3,right,12,0.01760375969024608
p09,1,2,23,Rest,Rest,Rest,Rest,Rest,Rest,Rest,209.0,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
